,label,text,source
114,spam,"Hey guys please check out my new Google+ page it has many funny pictures,  FunnyTortsPics  https://plus.google.com/112720997191206369631/post﻿",yt-spam-dataset
115,ham,#2012bitches﻿,yt-spam-dataset
116,ham,Made in china....﻿,yt-spam-dataset
117,ham,5 milions comentars and 2 bilion views﻿,yt-spam-dataset
118,ham,It is 0 zero﻿,yt-spam-dataset
119,ham,Mix - PSY - GANGNAM STYLE (강남스타일) M/V: PSY - GANGNAM STYLE (강남스타일) M/V﻿,yt-spam-dataset
120,ham,This has had over 2 billion views.  Holy shit.﻿,yt-spam-dataset
121,ham,"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",yt-spam-dataset
122,spam,Suscribe my channel please﻿,yt-spam-dataset
123,ham,"2,124923004 wiews... wow﻿",yt-spam-dataset
124,spam,guys please subscribe me to help my channel grow please guys﻿,yt-spam-dataset
125,ham,Great music anyway﻿,yt-spam-dataset
126,ham,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,yt-spam-dataset
127,ham,"so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia﻿",yt-spam-dataset
128,spam,Discover a beautiful song of A young Moroccan     http://www.linkbucks.com/AcN2g﻿,yt-spam-dataset
129,spam,"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315﻿",yt-spam-dataset
130,ham,Can somebody wake me up when we get to 3 billion views.﻿,yt-spam-dataset
131,ham,PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D﻿,yt-spam-dataset
132,ham,Justin bieber = gay ﻿,yt-spam-dataset
133,ham,You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.﻿,yt-spam-dataset
134,ham,❤️ ❤️ ❤️ ❤️ ❤️❤️❤️❤️﻿,yt-spam-dataset
135,ham,"Ahhh, 2 years ago....﻿",yt-spam-dataset
136,spam,"Dance dance,,,,,Psy  http://www.reverbnation.com/msmarilynmiles﻿",yt-spam-dataset
137,spam,"check out ""starlitnightsky"" channel to see epic videos﻿",yt-spam-dataset
138,spam,https://www.tsu.co/KodysMan plz ^^﻿,yt-spam-dataset
139,ham,Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿,yt-spam-dataset
140,spam,http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107﻿,yt-spam-dataset
141,spam,check men out i put allot of effort into my music but unfortunatly not many  watch it﻿,yt-spam-dataset
142,spam,pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al﻿,yt-spam-dataset
143,spam,Add me here...https://www.facebook.com/TLouXmusic﻿,yt-spam-dataset
144,spam,CHECK MY CHANNEL OUT PLEASE. I DO SINGING COVERS﻿,yt-spam-dataset
145,ham,I think this is now a place to promote channels in the comment section lol.﻿,yt-spam-dataset
146,spam,Get free gift cards and pay pal money!﻿,yt-spam-dataset
147,spam,Check out pivot animations in my channel﻿,yt-spam-dataset
148,spam,Follow me on twitter &amp; IG : __killuminati94﻿,yt-spam-dataset
149,spam,Check me out I'm all about gaming ﻿,yt-spam-dataset
150,ham,Oppa! Yeah! Best Song!﻿,yt-spam-dataset
151,spam,More... http://www.sunfrogshirts.com/Sunglass-World.html?24398﻿,yt-spam-dataset
152,spam,https://www.facebook.com/teeLaLaLa﻿,yt-spam-dataset
153,spam,http://www.twitch.tv/zxlightsoutxz﻿,yt-spam-dataset
154,spam,reminds me of this song https://soundcloud.com/popaegis/wrenn-almond-eyes﻿,yt-spam-dataset
155,spam,What free gift cards? Go here  http://www.swagbucks.com/p/register?rb=13017194﻿,yt-spam-dataset
156,spam,"Search ""Chubbz Dinero - Ready Or Not "" Thanks ﻿",yt-spam-dataset
157,spam,Follow me on Twitter @mscalifornia95﻿,yt-spam-dataset
158,ham,😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺  every single types of face on earth﻿,yt-spam-dataset
159,ham,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿,yt-spam-dataset
160,spam,CHECK MY CHANNEL FOR MY NEW SONG 'STATIC'!! YOU'LL LOVE IT!!﻿,yt-spam-dataset
161,spam,Incmedia.org where the truth meets you.﻿,yt-spam-dataset
162,spam,look at my channel i make minecraft pe lets play ﻿,yt-spam-dataset
163,ham,I found out this song now﻿,yt-spam-dataset
164,ham,2 BILLION!!!﻿,yt-spam-dataset
165,ham,Song name??﻿,yt-spam-dataset
166,spam,please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,yt-spam-dataset
167,spam,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like﻿,yt-spam-dataset
168,spam,http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿,yt-spam-dataset
169,ham,"The most watched video on YouTube is Psy’s “Gangnam Style”, with 2.1  billion views. PSY - GANGNAM STYLE (강남스타일) M/V﻿",yt-spam-dataset
170,spam,Subscribe to me and I'll subscribe back!!!﻿,yt-spam-dataset
171,spam,http://flipagram.com/f/LUkA1QMrhF﻿,yt-spam-dataset
172,spam,For Christmas Song visit my channel! ;)﻿,yt-spam-dataset
173,spam,http://www.gofundme.com/gvr7xg﻿,yt-spam-dataset
174,spam,Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿,yt-spam-dataset
175,spam,https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ﻿,yt-spam-dataset
176,spam,https://soundcloud.com/jackal-and-james/wrap-up-the-night﻿,yt-spam-dataset
177,spam,https://www.surveymonkey.com/s/CVHMKLT﻿,yt-spam-dataset
178,spam,Please give us a chance and check out the new music video on our channel!  You won't be disappointed.﻿,yt-spam-dataset
179,spam,Please subscribe to me﻿,yt-spam-dataset
180,ham,"This is the best, funny and viral video of history (youtube) THE TRUE﻿",yt-spam-dataset
181,spam,Please check out my vidios﻿,yt-spam-dataset
182,ham,OPPA GANGNAM STYLE!!!﻿,yt-spam-dataset
183,ham,"The funny thing is, 1,700,000,000 of the views are spam bots. I mean c'mon  2 BILLION views? BS!﻿",yt-spam-dataset
184,ham,OPPA &lt;3﻿,yt-spam-dataset
185,ham,It's so funny it's awesomeness lol aaaaaaa sexy lada😂﻿,yt-spam-dataset
186,ham,most viewed video in the world﻿,yt-spam-dataset
187,ham,I'm here to check the views.. holy shit﻿,yt-spam-dataset
188,ham,"Dear person reading this, You are beautiful and loving Have a great day﻿",yt-spam-dataset
189,spam,http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN﻿,yt-spam-dataset
190,spam,Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,yt-spam-dataset
191,ham,The Guy in the yellow suit kinda looks like Jae-suk ﻿,yt-spam-dataset
192,spam,"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿",yt-spam-dataset
193,ham,How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111﻿,yt-spam-dataset
194,ham,WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿,yt-spam-dataset
195,ham,OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this﻿,yt-spam-dataset
196,ham,What is he saying?!?!?!?!?!?!?!?$? ﻿,yt-spam-dataset
197,ham,this has so many views﻿,yt-spam-dataset
198,ham,OMG over 2 billion views!﻿,yt-spam-dataset
199,spam,Subscribe to me plz plz plz plz plz plZ ﻿,yt-spam-dataset
200,spam,http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market﻿,yt-spam-dataset
201,ham,"i am 2,126,492,636 viewer :D﻿",yt-spam-dataset
202,spam,https://www.tsu.co/Aseris get money here !﻿,yt-spam-dataset
203,ham,Fantastic!﻿,yt-spam-dataset
204,ham,The population of world is more than 7 billion﻿,yt-spam-dataset
205,ham,2.126.521.750  views!!!!!!!!!!!!!!!!!﻿,yt-spam-dataset
206,ham,Wow 23 min ago﻿,yt-spam-dataset
207,ham,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,yt-spam-dataset
208,ham,P E A C E  &amp;  L O V E  ! !﻿,yt-spam-dataset
209,ham,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿,yt-spam-dataset
210,spam,Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?﻿,yt-spam-dataset
211,spam,subscribe to me :) ﻿,yt-spam-dataset
212,ham,Still the best. :D﻿,yt-spam-dataset
213,ham,The most liked video on YouTube...﻿,yt-spam-dataset
214,ham,Still watching this 2 years later? ﻿,yt-spam-dataset
215,spam,"Hello! I'm kind of new to Youtube, And soon i'm soon going to be making  Launchpad Video's! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-﻿",yt-spam-dataset
216,ham,"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿",yt-spam-dataset
217,ham,2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿,yt-spam-dataset
218,ham,GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*﻿,yt-spam-dataset
219,ham,Will this song ever reach 7 Billion Views?﻿,yt-spam-dataset
220,spam,"Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿",yt-spam-dataset
221,ham,"Hello all 29.24% earth population of the world, hope your having a great  day :)﻿",yt-spam-dataset
222,ham,"Is this the video that started the whole ""got my dick stuck in an elevator""  excuse thing? ﻿",yt-spam-dataset
223,spam,Can anyone sub to my channel? :D﻿,yt-spam-dataset
224,ham,prehistoric song..has been﻿,yt-spam-dataset
225,ham,You think you're smart?        Headbutt your face.﻿,yt-spam-dataset
226,ham,DISLIKE.. Now one knows REAL music - ex. Enimen ﻿,yt-spam-dataset
227,ham,Loool nice song funny how no one understands (me) and we love it﻿,yt-spam-dataset
228,ham,Like if you came here too see how many views this song has.﻿,yt-spam-dataset
229,ham,We pray for you Little Psy ♡﻿,yt-spam-dataset
230,ham,"''Little Psy, only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3﻿",yt-spam-dataset
231,spam, Follow me on Instagram. _chris_cz  ﻿,yt-spam-dataset
232,ham,how is this shit still relevant ﻿,yt-spam-dataset
233,ham,LOL this shit never gets old﻿,yt-spam-dataset
234,ham,What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )﻿,yt-spam-dataset
235,ham,On 0:02 u can see the camera man on his glasses....﻿,yt-spam-dataset
236,ham,this comment is wrong﻿,yt-spam-dataset
237,ham,i hate this music. fucking singer and every koean chainise ana US sucks me dick.﻿,yt-spam-dataset
238,ham,2:05. Hahahahah ﻿,yt-spam-dataset
239,ham,Can we reach 3 billion views by December 2014? ﻿,yt-spam-dataset
240,ham,"Dumb Guy: Why is there 2 billion views when there are 7 million people on  earth??? Also, I know what 1+1 equals! 1+1=1! I am a smartie pants﻿",yt-spam-dataset
241,ham,"People Who Say That ""This Song Is Too Old Now, There's No Point Of  Listening To It"" Suck. Just Stfu And Enjoy The Music. So, Your Mom Is Old  Too But You Still Listen To Her Right?....﻿",yt-spam-dataset
242,ham,The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿,yt-spam-dataset
243,ham,why I dont see any comments but mine?:/﻿,yt-spam-dataset
244,ham,this jap is such a piece of shit. he is such a worthless fish head. i dont  know how any one likes this dumb untanlted gook. this isnt even fucken  music. this is so fucking sad that this is even such thing. people are so  fucked up.﻿,yt-spam-dataset
245,ham,I remember when everyone was obsessed with Gangnam Style 😗﻿,yt-spam-dataset
246,ham,Remove This video its wank﻿,yt-spam-dataset
247,spam,"It's so hard, sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor, only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ﻿",yt-spam-dataset
248,ham,"Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""﻿",yt-spam-dataset
249,ham,MANY MEMORIES...........﻿,yt-spam-dataset
250,ham,why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube﻿,yt-spam-dataset
251,ham,"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",yt-spam-dataset
252,ham,"This video is so cool, again and again!﻿",yt-spam-dataset
253,ham,I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿,yt-spam-dataset
254,ham,"How did THIS Video in all of YouTube get this many views and likes? Why  Gangnam style? I don't have a problem with it, i just don't understand the  phenomena behind it, it's just like any other random music video out  there. ﻿",yt-spam-dataset
255,ham,With the korean girl more slut and bitch : Hyuna :'33﻿,yt-spam-dataset
256,spam,Hey guys! Check this out: Kollektivet - Don't be slappin' my penis!  I  think that they deserve much more credit than they receive.﻿,yt-spam-dataset
257,ham,Still a very fun music video to watch! ﻿,yt-spam-dataset
258,ham,C'mon 3 billion views!!!!!!!!﻿,yt-spam-dataset
259,spam,"Hey everyone, I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!﻿",yt-spam-dataset
260,ham,"Hey I think I know what where dealing with here!!!! I have some theories of  how this could've gotten 2billion hits!! 1. This was mabey made in korea and its realy popular there so they were  stuck watching this over and over again. 2. Over 2billion people have access to the Internet, including youtube, and  the numbers are rising, by 2017 half of the populatoin will be connected. 3. Hackers In Korea may have loved it so much they rised it to 2billion  hits to make it more popular.  4. The song was featured in a just dance game, on multiple mp3s, and been  seen on concerts and even on new years eve event in 2012, so just by seeing  those you mabey adding more hits to this video. 5. You are complaining to much on how the heck this has 2b hits.﻿",yt-spam-dataset
261,spam,subscribe my chanel﻿,yt-spam-dataset
262,ham,"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",yt-spam-dataset
263,ham,LoL﻿,yt-spam-dataset
264,ham,If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿,yt-spam-dataset
265,ham,"9 year olds be like, 'How does this have 2 billion views when there are  only 3 people in the world'﻿",yt-spam-dataset
266,ham,PSY is a good guy﻿,yt-spam-dataset
267,ham,WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING﻿,yt-spam-dataset
268,spam,https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿,yt-spam-dataset
269,ham,1 millioon dislikesssssssssssssssssssssssssssssssss.............﻿,yt-spam-dataset
270,ham,The little PSY is suffering Brain Tumor and only has 6 more months to live.  Please pray to him and the best lucks.﻿,yt-spam-dataset
271,ham,For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.﻿,yt-spam-dataset
272,ham,How stupid humanity is﻿,yt-spam-dataset
273,spam,Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿,yt-spam-dataset
274,ham,You know a song sucks dick when you need to use google translate to know  what the fuck its saying!﻿,yt-spam-dataset
275,ham,"We get it, you came here for the views... ﻿",yt-spam-dataset
276,ham,Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO﻿,yt-spam-dataset
277,spam,"Hey, join me on tsū, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer﻿",yt-spam-dataset
278,ham,"This song is great there are 2,127,315,950 views wow﻿",yt-spam-dataset
279,ham,I'm watching this in 2014﻿,yt-spam-dataset
280,ham,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...﻿,yt-spam-dataset
281,ham,"how does this video have 2,127,322,484 views if there are only 7 million  people on earth?﻿",yt-spam-dataset
282,ham,What my gangnam style﻿,yt-spam-dataset
283,ham,Lol this youtuber (officialpsy) is getting so much money lol﻿,yt-spam-dataset
284,ham,1 million dislikes!EPIC FAIL(ready for you fanboys)﻿,yt-spam-dataset
285,ham,"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",yt-spam-dataset
286,ham,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿",yt-spam-dataset
287,spam,"If I get 100 subscribers, I will summon Freddy Mercury's ghost to whipe  from the face of earth One Direction and Miley Cirus.﻿",yt-spam-dataset
288,spam,if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!﻿,yt-spam-dataset
289,ham,YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!﻿,yt-spam-dataset
290,ham,2 billion for this shit?﻿,yt-spam-dataset
291,ham,"2 billion views, only 2 million shares﻿",yt-spam-dataset
292,spam,Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿,yt-spam-dataset
293,spam,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿,yt-spam-dataset
294,spam,follower please https://www.facebook.com/lists/161620527267482﻿,yt-spam-dataset
295,ham,2 billion views wow not even baby by justin beibs has that much he doesn't  deserve a capitalized name﻿,yt-spam-dataset
296,spam,If i reach 100 subscribers i will tazz my self and my friend﻿,yt-spam-dataset
297,spam,Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175﻿,yt-spam-dataset
298,spam,https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ﻿,yt-spam-dataset
299,spam,I am so awesome and smart!!! Sucscribe to me!﻿,yt-spam-dataset
300,spam,Follow 4 Follow                           @ VaahidMustafic Like 4 Like ﻿,yt-spam-dataset
301,spam,http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ﻿,yt-spam-dataset
302,spam,https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3﻿,yt-spam-dataset
303,spam,im sorry for the spam but My name is Jenny. I go to high school where  everyone dresses fashionable but for me I don't because i need money to buy  cute clothes. I have low self esteem . I live with my dad. my mom passed  away when i was 6 so i don't really have a mother figure. I have 2 brothers  who is older than me. Since they are boys they get the attention while i  just be alone. I really want to wear pretty clothes like the girls in my  school and get a boyfriend. i just can't be my self. im very quite and shy  at school because i don't have the confidence in myself to talk to someone.  i did have one friend name Caroline but she moved away so now im alone. if  you could donate some money to me it would be great. i don't care about  expensive brand ill just shop at walmart because they have pretty clothes.  also i wanna get my nails done at a salon . i see alot of girls have these  french tips. i never had my nail did at a salon before i will really  appreciate if i can and get my hair curled too. http://www.gofundme.com/dressprettyonce thanks omg please.﻿,yt-spam-dataset
304,ham, I hate this song! ﻿,yt-spam-dataset
305,spam,please throw a sub on my channel﻿,yt-spam-dataset
306,ham,"NEW GOAL!   3,000,000!  Let's go for it!﻿",yt-spam-dataset
307,spam,Go to my channel if u want to see a fly getting burned alive﻿,yt-spam-dataset
308,ham,just came here to check the views :P﻿,yt-spam-dataset
309,spam,"COME AND CHECK OUT MY NEW YOUTUBE CHHANEL, GOING TO BE POSTING DAILY!﻿",yt-spam-dataset
310,ham,I hav absolutely no idea what he's saying. Is it even a language?﻿,yt-spam-dataset
311,spam,Please check out my vidios guys﻿,yt-spam-dataset
312,ham,I still to this day wonder why this video is so popular ?? illuminati  confirmed ??﻿,yt-spam-dataset
313,spam,Hey guys can you check my channel out plz. I do mine craft videos. Let's  shoot for 20 subs﻿,yt-spam-dataset
314,ham,This is getting old.........﻿,yt-spam-dataset
315,spam,PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,yt-spam-dataset
316,ham,just came to check the view count﻿,yt-spam-dataset
317,spam,Check out my Music Videos! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿,yt-spam-dataset
318,spam,Check out my Music Videos! and PLEASE SUBSCRIBE!!!! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿,yt-spam-dataset
319,spam,www.marketglory.com/strategygame/lordviperas﻿,yt-spam-dataset
320,ham,"If the shitty Chinese Government didn't block YouTube over there, there'd  be close to 3 billion views right now. ﻿",yt-spam-dataset
321,ham,WORLD RECORD YOUTUBE VIDEO VIEWS !!!!!! XD﻿,yt-spam-dataset
322,ham,I think he was drunk during this :) x)﻿,yt-spam-dataset
323,spam,Limit sun exposure while driving. Eliminate the hassle of having to swing  the car visor between the windshield and window.  https://www.kickstarter.com/projects/733634264/visortwin﻿,yt-spam-dataset
324,ham,"Hahah, juyk! I allways laugh at the part 1:57.. LOL!﻿",yt-spam-dataset
325,spam,http://hackfbaccountlive.com/?ref=5242575﻿,yt-spam-dataset
326,ham,"I wanted to know the name of the guy that dances at 00:58, anybody knows ?﻿",yt-spam-dataset
327,spam,https://www.facebook.com/FUDAIRYQUEEN?pnref=story﻿,yt-spam-dataset
328,ham,"Haha its so funny to see the salt of westerners that top views of youtube  goes to video they dont even understand, keep the salt up!﻿",yt-spam-dataset
329,spam,FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿,yt-spam-dataset
330,ham,imagine if this guy put adsense on with all these views... u could pay ur  morgage﻿,yt-spam-dataset
331,spam,Hey come check us out were new on youtube let us know what you think and  don't forget to subscribe thanks.﻿,yt-spam-dataset
332,ham,"The girl in the train who was dancing, her outfit was so fucking sexy, but  the huge turn-off was she lacked eyebrows D:﻿",yt-spam-dataset
333,spam,"Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/﻿",yt-spam-dataset
334,ham,"Don't mind me, I'm just checking what the views are up to : )﻿",yt-spam-dataset
335,spam,"Hey guys can you check my YouTube channel I know you hate comments like  this one but I promise if you check my videos it will be entertaining I do  Shotgun Montages,Ninja Defuse Montages and Trolling please guys can you  check them out and thanks have a good day!!!!!!!﻿",yt-spam-dataset
336,ham,"To everyone joking about how he hacked to get 2 billion views because  there's a certain amount of people or whatever,  He actually did buy views.﻿",yt-spam-dataset
337,spam,https://www.facebook.com/tofikmiedzynB/photos/a.1496273723978022.1073741828.1496241863981208/1498561870415874/?type=1&amp;theater ﻿,yt-spam-dataset
338,spam,https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D﻿,yt-spam-dataset
339,spam,"http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&amp;CREA=RAW&amp;rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!﻿",yt-spam-dataset
340,spam,Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas﻿,yt-spam-dataset
341,spam,Free my apps get 1m crdits ! Just click on the link and download a app and  done!! · Link: https://m.freemyapps.com/share/url/5af506e1﻿,yt-spam-dataset
342,ham,Why does a song like this have more views than Michael Jackson SMH﻿,yt-spam-dataset
343,ham," Something to dance to, even if your sad JUST dance!!   PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿",yt-spam-dataset
344,ham,everyones back lool this is almost 3 years old and people are still hear!  xD﻿,yt-spam-dataset
345,ham,How can this have 2 billion views when there's only me on the planet? LOL﻿,yt-spam-dataset
346,ham,I don't now why I'm watching this in 2014﻿,yt-spam-dataset
347,spam,subscribe to me for call of duty vids and give aways Goal-100 subs﻿,yt-spam-dataset
348,spam,hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor﻿,yt-spam-dataset
349,ham,"The first billion viewed this because they thought it was really cool, the  other billion and a half came to see how stupid the first billion were...﻿",yt-spam-dataset
0,spam,i love this so much. AND also I Generate Free Leads on Auto Pilot &amp; You Can  Too! http://www.MyLeaderGate.com/moretraffic﻿,yt-spam-dataset
1,spam,http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;﻿,yt-spam-dataset
2,spam,"Hey guys! Please join me in my fight to help abused/mistreated animals! All  fund will go to helping pay for vet bills/and or helping them find homes! I  will place an extra emphasis on helping disabled animals, ones otherwise  would just be put to sleep by other animal organizations. Donate please. http://www.gofundme.com/Angels-n-Wingz﻿",yt-spam-dataset
3,spam,http://psnboss.com/?ref=2tGgp3pV6L this is the song﻿,yt-spam-dataset
4,spam,Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB﻿,yt-spam-dataset
5,spam,check out my rapping hope you guys like it  https://soundcloud.com/nereboy/call-of-the-lostproduce-by-atlastatlas-rapper-jkork  and follow and message me :)﻿,yt-spam-dataset
6,spam,"Subscribe pleaaaase to my instagram account , i'll subscribe back ♥  http://instagram.com/cyrine_ghorbel﻿",yt-spam-dataset
7,spam,hey guys!! visit my channel pleaase (i'm searching a dream)﻿,yt-spam-dataset
